Segmented Element,POS,Dependecies
EEPROM,PUNCT,ROOT
",",PUNCT,ROOT
"
 ",SPACE,ROOT
（,PUNCT,punct
DIP,PUNCT,ROOT
）,PUNCT,ROOT
FLASH,PUNCT,ROOT
",",PUNCT,ROOT
Microcontroller,PUNCT,nmod:assmod
"
",SPACE,case
Zig,PUNCT,ROOT
-,PUNCT,ROOT
Zag,PUNCT,ROOT
In,PUNCT,ROOT
-,PUNCT,ROOT
Line,PUNCT,name
"
 ",SPACE,appos
DRAM,PUNCT,dep
",",PUNCT,punct
SRAM,PUNCT,name
Package,PUNCT,ROOT
（,PUNCT,punct
ZIP,PUNCT,ROOT
）,PUNCT,ROOT
"
",SPACE,ROOT
Small,PUNCT,ROOT
Outline,PUNCT,ROOT
"
 ",SPACE,ROOT
Linear,PUNCT,ROOT
",",PUNCT,ROOT
Logic,PUNCT,ROOT
",",PUNCT,ROOT
DRAM,PUNCT,dep
",",PUNCT,punct
SRAM,PUNCT,name
Package,PUNCT,dep
（,PUNCT,punct
SOP,PUNCT,mark
）,PUNCT,punct
"
",SPACE,ROOT
Plastic,PUNCT,ROOT
Leaded,PUNCT,ROOT
Chip,PUNCT,ROOT
256,PUNCT,ROOT
K,PUNCT,ROOT
DRAM,PUNCT,ROOT
",",PUNCT,ROOT
ROM,PUNCT,ROOT
",",PUNCT,ROOT
SRAM,PUNCT,ROOT
",",PUNCT,punct
EPROM,PUNCT,dep
",",PUNCT,punct
"
 ",SPACE,name
Carrier,PUNCT,dep
（,PUNCT,punct
PLCC,PUNCT,ROOT
）,PUNCT,ROOT
EEPROM,PUNCT,ROOT
",",PUNCT,punct
FLASH,PUNCT,ROOT
",",PUNCT,ROOT
Microcontroller,PUNCT,ROOT
"
 ",SPACE,ROOT
23,NUM,ROOT
-,PUNCT,ROOT
12,NUM,dep
"

 
",SPACE,punct
Small,PUNCT,case
Outline,PUNCT,case
DRAM,PUNCT,ROOT
",",PUNCT,ROOT
SRAM,PUNCT,ROOT
",",PUNCT,ROOT
EPROM,PUNCT,ROOT
",",PUNCT,ROOT
EEPROM,PUNCT,ROOT
",",PUNCT,ROOT
"
 ",SPACE,ROOT
Package,PUNCT,ROOT
（,PUNCT,punct
SOJ,PUNCT,ROOT
）,PUNCT,ROOT
FLASH,PUNCT,ROOT
"
",SPACE,ROOT
Quad,PUNCT,ROOT
Flat,PUNCT,ROOT
Package,PUNCT,ROOT
"
",SPACE,ROOT
Microprocessor,PUNCT,ROOT
"
 ",SPACE,ROOT
（,PUNCT,ROOT
QFP,PUNCT,ROOT
）,PUNCT,ROOT
"
",SPACE,ROOT
Pin,PUNCT,ROOT
Grid,PUNCT,ROOT
Array,PUNCT,ROOT
"
 ",SPACE,ROOT
Microprocessor,PUNCT,ROOT
（,PUNCT,ROOT
PGA,PUNCT,ROOT
）,PUNCT,ROOT
"
 
",SPACE,ROOT
各,DET,det
封,NOUN,compound:nn
裝型,NOUN,compound:nn
態,NOUN,compound:nn
敘述,NOUN,nsubj
如下,VERB,ROOT
：,PUNCT,ROOT
" 
 
",SPACE,ROOT
（,PUNCT,punct
一,NUM,ROOT
）,PUNCT,ROOT
DIP,PUNCT,dep
（,PUNCT,punct
Dual,PUNCT,ROOT
In,PUNCT,ROOT
-,PUNCT,ROOT
Line,PUNCT,ROOT
Package,PUNCT,ROOT
）,PUNCT,ROOT
" 
 
",SPACE,ROOT
它,PRON,nmod:assmod
的,PART,case
引腳,NOUN,nsubj
是,VERB,conj
長,VERB,ROOT
在,ADP,case
IC,PUNCT,nmod:assmod
的,PART,case
兩邊,NOUN,nmod:prep
，,PUNCT,punct
而且,ADV,advmod
是,VERB,cop
利用,ADP,case
插件,NOUN,compound:nn
方式,NOUN,nmod:prep
讓,VERB,conj
IC,PUNCT,dobj
與,ADP,case
印刷電,NOUN,compound:nn
路板,NOUN,dobj
結合,VERB,ccomp
，,PUNCT,punct
有,VERB,conj
別於,VERB,dep
另,DET,det
一,NUM,dep
種,NUM,mark:clf
適用,VERB,acl
於,ADP,case
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nmod:prep
的,PART,mark
封裝,NOUN,compound:nn
方式,NOUN,dobj
，,PUNCT,punct
這種,DET,dep
封裝,NOUN,nmod:assmod
的,PART,case
材料,NOUN,nsubj
可以,VERB,aux:modal
是,VERB,cop
塑膠,NOUN,conj
（,PUNCT,punct
Plastic,PUNCT,parataxis:prnmod
）,PUNCT,punct
或,CCONJ,cc
陶瓷,NOUN,dobj
（,PUNCT,punct
Ceramic,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
因而,ADV,advmod
有,VERB,conj
PDIP,PUNCT,conj
及,CCONJ,cc
CDIP,PUNCT,nmod:assmod
之,PART,case
分,NOUN,dobj
，,PUNCT,punct
大部份,NUM,dep
64,NUM,nummod
隻腳,NOUN,mark:clf
以下,PART,case
的,PART,case
電子,NOUN,compound:nn
元件,NOUN,nsubj
是,VERB,cop
利用,ADP,case
這種,DET,dep
封裝型,NOUN,compound:nn
態,NOUN,nmod:prep
包裝,VERB,dep
的,PART,discourse
。,PUNCT,ROOT
" 
 
",SPACE,ROOT
（,PUNCT,punct
二,NUM,ROOT
）,PUNCT,punct
SOP,PUNCT,dep
（,PUNCT,punct
Small,PUNCT,compound:nn
Outline,PUNCT,case
Package,PUNCT,dep
）,PUNCT,punct
" 
 
",SPACE,punct
也,ADV,advmod
有人,VERB,ROOT
稱,VERB,ccomp
之,PRON,dobj
為,VERB,cop
SOIC,PUNCT,ccomp
（,PUNCT,punct
Small,PUNCT,dobj
Outline,PUNCT,dobj
Integrated,PUNCT,dobj
Circuit,PUNCT,dobj
）,PUNCT,punct
，,PUNCT,punct
跟,ADP,case
DIP,PUNCT,nmod:prep
一,VERB,conj
樣,ADV,advmod
，,PUNCT,punct
大部分,NUM,dep
所,PART,aux:prtmod
使用,VERB,acl
的,PART,mark
腳數,NOUN,nsubj
仍,ADV,advmod
被,X,auxpass
侷限,VERB,ROOT
在,ADP,case
64,NUM,nummod
隻腳,NOUN,nmod:prep
以下,PART,case
，,PUNCT,punct
而,ADV,advmod
大於,VERB,acl
44,NUM,nummod
隻腳,NOUN,advmod:loc
以上,PART,case
的,PART,mark
電子,NOUN,compound:nn
元件,NOUN,nsubj
則,ADV,advmod
是,VERB,conj
轉往,VERB,conj
LCC,PUNCT,conj
或是,CCONJ,cc
QFP,PUNCT,dobj
等,PART,etc
。,PUNCT,dobj
SO,PUNCT,dobj
系列型,NOUN,dobj
態,NOUN,nsubj
包括,VERB,ROOT
有,VERB,dep
TSOP,PUNCT,punct
（,PUNCT,punct
Thin,PUNCT,nmod:assmod
Small,PUNCT,case
Outline,PUNCT,name
Package,PUNCT,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,case
TSSOP,PUNCT,nmod:assmod
（,PUNCT,punct
Thin,PUNCT,dep
-,NOUN,punct
Shrink,PUNCT,name
Small,PUNCT,punct
Outline,PUNCT,cc
Package,PUNCT,punct
）,PUNCT,punct
、,PUNCT,punct
SSOP,PUNCT,dep
（,PUNCT,punct
Shrink,PUNCT,nmod:assmod
Small,PUNCT,case
Outline,PUNCT,compound:nn
Package,PUNCT,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,punct
SOJ,PUNCT,dep
（,PUNCT,punct
Small,PUNCT,name
Outline,PUNCT,name
J,PUNCT,nsubj
-,PUNCT,punct
Lead,PUNCT,punct
）,PUNCT,punct
、,PUNCT,punct
QSOP,PUNCT,punct
（,PUNCT,punct
Quarter,PUNCT,punct
-,NOUN,punct
Size,PUNCT,nmod:assmod
Small,PUNCT,cc
Outline,PUNCT,compound:nn
Package,PUNCT,punct
）,PUNCT,punct
以及,CCONJ,cc
MSOP,PUNCT,punct
（,PUNCT,punct
Miniature,PUNCT,nmod:assmod
Small,PUNCT,case
Outline,PUNCT,case
"
",SPACE,compound:nn
Package,PUNCT,parataxis:prnmod
）,PUNCT,punct
等,PART,case
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
三,NUM,ROOT
）,PUNCT,punct
LCC,PUNCT,ROOT
（,PUNCT,punct
Leaded,PUNCT,ROOT
/,PUNCT,punct
Leadless,PUNCT,compound:nn
Chip,PUNCT,dobj
Carrier,PUNCT,parataxis:prnmod
）,PUNCT,ROOT
" 
 
",SPACE,ROOT
它,PRON,nmod:assmod
的,PART,case
引腳,NOUN,nsubj
不像,ADP,case
前面,NOUN,nmod:assmod
的,PART,case
DIP,PUNCT,conj
或,CCONJ,cc
SO,PUNCT,ROOT
，,PUNCT,ROOT
腳,NOUN,nsubj
是,VERB,conj
長,VERB,ROOT
在,ADP,case
IC,PUNCT,nmod:assmod
的,PART,case
兩邊,NOUN,nmod:prep
，,PUNCT,punct
而是,CCONJ,cc
長,VERB,conj
在,ADP,case
IC,PUNCT,nmod:assmod
的,PART,case
四,NOUN,compound:nn
邊,NOUN,compound:nn
周圍,NOUN,dobj
，,PUNCT,punct
因此,ADV,advmod
它,PRON,nmod:assmod
的,PART,case
腳數,NOUN,nsubj
要,VERB,case
比,ADP,case
前兩者,NOUN,nmod:prep
來,PUNCT,dep
的,PART,case
稍微,ADV,advmod
多,VERB,conj
些,NUM,advmod
，,PUNCT,ROOT
常用,ADJ,amod
的,PART,case
腳數,NOUN,nsubj
可以,VERB,aux:modal
從,ADP,case
20,NUM,dep
～,CCONJ,cc
96,NUM,nummod
隻腳不,NOUN,mark:clf
等,PART,ROOT
，,PUNCT,ROOT
引腳,NOUN,nmod:assmod
的,PART,case
外觀,NOUN,nsubj
也,ADV,advmod
有,VERB,ROOT
兩種,NUM,dobj
，,PUNCT,punct
一,NUM,dep
種,NUM,mark:clf
是,VERB,cop
縮,VERB,conj
在,ADP,case
裡面,NOUN,nmod:prep
，,PUNCT,punct
從,ADP,case
外面,NOUN,nmod:prep
看不,VERB,conj
到,VERB,advmod:rcomp
，,PUNCT,punct
另,DET,dep
一,NUM,dep
種,NUM,mark:clf
則,ADV,advmod
是,VERB,cop
J,PUNCT,det
型,ADJ,amod
引腳,NOUN,dobj
（,PUNCT,punct
J,PUNCT,parataxis:prnmod
-,NOUN,dobj
Lead,PUNCT,punct
）,PUNCT,punct
，,PUNCT,punct
其,PRON,nsubjpass
被,X,auxpass
稱,VERB,conj
之,VERB,dobj
為,VERB,ccomp
QFJ,PUNCT,dobj
（,PUNCT,punct
Quat,PUNCT,compound:nn
Flat,PUNCT,name
J,PUNCT,dobj
-,PUNCT,punct
Lead,PUNCT,nsubj
Package,PUNCT,dobj
）,PUNCT,punct
。,PUNCT,ROOT
" 
 
",SPACE,ROOT
（,PUNCT,punct
四,NUM,ROOT
）,PUNCT,punct
PGA,PUNCT,punct
（,PUNCT,punct
Pin,PUNCT,parataxis:prnmod
Grid,PUNCT,case
Array,PUNCT,punct
）,PUNCT,ROOT
" 
 
",SPACE,ROOT
其,PRON,compound:nn
引腳,NOUN,nmod:assmod
的,PART,case
外觀,NOUN,nsubj
是,VERB,cop
針狀,NOUN,ROOT
的,PART,case
，,PUNCT,punct
因此,ADV,advmod
它,PRON,nsubj
跟,ADP,case
DIP,PUNCT,nmod:prep
一,VERB,conj
樣,VERB,conj
也,ADV,advmod
是,VERB,cop
用,ADP,case
插件,NOUN,nmod:assmod
的,PART,case
方式,NOUN,nmod:prep
與電,NOUN,case
路板,NOUN,nmod:prep
結合,VERB,conj
，,PUNCT,punct
由,ADP,case
於連,ADP,case
接方式,NOUN,nsubj
較不,ADV,advmod
方便,NOUN,nmod:prep
，,PUNCT,punct
因此,ADV,advmod
隨著,ADP,case
QFP,PUNCT,nmod:assmod
的,PART,case
進步,NOUN,nmod:prep
，,PUNCT,punct
有些,DET,dep
原本,ADV,advmod
用,ADP,case
PGA,PUNCT,nmod:prep
封裝,VERB,acl
的,PART,mark
IC,PUNCT,nsubj
已,ADV,advmod
經,ADV,advmod
轉往,VERB,conj
Q,PUNCT,dobj
FP發展,VERB,conj
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
五,NUM,ROOT
）,PUNCT,punct
QFP,PUNCT,ROOT
（,PUNCT,punct
Quad,PUNCT,name
Flat,PUNCT,case
Package,PUNCT,ROOT
）,PUNCT,ROOT
" 
 
",SPACE,ROOT
QF,PUNCT,ROOT
P,PUNCT,nsubj
是,VERB,cop
一,NUM,nummod
種,NUM,mark:clf
高,ADJ,amod
腳數,NOUN,conj
、,PUNCT,punct
四,NUM,nummod
邊,NUM,mark:clf
引腳,NOUN,nmod:assmod
的,PART,case
包裝,NOUN,ROOT
，,PUNCT,punct
它,PRON,nsubj
主導,VERB,conj
了,PUNCT,punct
大部份,NUM,dep
ASIC,PUNCT,punct
、,PUNCT,punct
邏輯,NOUN,conj
IC,PUNCT,punct
以及,CCONJ,cc
中低,ADJ,dep
階,ADJ,amod
的,PART,case
微元件,NOUN,nmod:assmod
的,PART,case
主要,ADJ,amod
包裝,NOUN,compound:nn
型態,NOUN,dobj
，,PUNCT,punct
常見,ADV,nmod:assmod
的,PART,case
QF,PUNCT,compound:nn
P,PUNCT,compound:nn
變化型,NOUN,nsubj
還,ADV,advmod
包括,VERB,ROOT
有,VERB,advmod:rcomp
MQFP,PUNCT,appos
（,PUNCT,punct
Metric,PUNCT,amod
QFP,PUNCT,dobj
）,PUNCT,punct
、,PUNCT,punct
MQUAD,PUNCT,dep
（,PUNCT,punct
Metal,PUNCT,punct
QFP,PUNCT,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,punct
TQFP,PUNCT,nmod:assmod
（,PUNCT,punct
Thin,PUNCT,amod
QFP,PUNCT,parataxis:prnmod
）,PUNCT,punct
等,PART,etc
。,PUNCT,ROOT
" 
 
",SPACE,ROOT
事實,ADV,advmod
上,ADV,advmod
，,PUNCT,punct
不同,ADJ,amod
的,PART,case
IC,PUNCT,punct
產品,NOUN,nsubj
，,PUNCT,punct
應,ADP,case
其,PRON,compound:nn
功能,NOUN,nsubj
I,PUNCT,punct
/,PUNCT,punct
O,PUNCT,punct
數,PUNCT,punct
的,PART,case
需求,NOUN,conj
及,CCONJ,cc
散熱,NOUN,conj
、,PUNCT,punct
按裝,NOUN,compound:nn
等,PART,etc
考量,NOUN,parataxis:prnmod
，,PUNCT,punct
也,ADV,advmod
會,VERB,aux:modal
有,VERB,ROOT
其,PRON,dep
常用,ADJ,amod
搭配,NOUN,nmod:assmod
的,PART,case
包裝型式,NOUN,dobj
。,PUNCT,punct
在,ADP,case
下表,NOUN,nmod:prep
中,PART,case
我,PRON,nsubj
們,PRON,nsubj
可以,VERB,aux:modal
看到,VERB,ROOT
邏輯性,NOUN,compound:nn
產品,NOUN,dep
中,PART,case
最,ADV,advmod
主要,ADJ,amod
的,PART,case
包裝型,NOUN,compound:nn
態,NOUN,nsubj
是,VERB,cop
SO,PUNCT,conj
及,CCONJ,cc
DIP,PUNCT,punct
；,PUNCT,punct
在,ADP,case
非揮,ADJ,advmod
發性,ADJ,amod
的,PART,case
記憶體,NOUN,compound:nn
方面,NOUN,nmod:prep
（,PUNCT,punct
ROM,PUNCT,conj
、,PUNCT,punct
FLASH,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
其,PRON,dep
主要,ADJ,amod
的,PART,case
包裝,NOUN,compound:nn
型式,NOUN,nsubj
是,VERB,cop
SO,PUNCT,conj
、,PUNCT,punct
DIP,PUNCT,conj
和,CCONJ,cc
LCC,PUNCT,parataxis:prnmod
等,PART,etc
；,PUNCT,punct
而,ADV,advmod
DRAM則,ADV,advmod
是,VERB,case
以,ADP,case
SO包,NOUN,nmod:prep
裝佔,VERB,conj
九成上,NUM,dep
，,PUNCT,punct
至於,ADP,case
Microcompoent,PUNCT,nmod:prep
所,PART,aux:prtmod
包括,VERB,acl
的,PART,mark
產品,NOUN,nmod:prep
最,ADV,advmod
主要,VERB,advmod:dvp
的,PART,mark
有,VERB,conj
MPU,PUNCT,conj
、,PUNCT,punct
MCU,PUNCT,conj
、,PUNCT,punct
MPR,PUNCT,dobj
等,PART,etc
，,PUNCT,dobj
其,PRON,compound:nn
最,ADV,advmod
主要,ADJ,amod
的,PART,case
包裝,NOUN,compound:nn
型式,NOUN,nsubj
為,VERB,cop
PGA,PUNCT,conj
、,PUNCT,punct
QFP,PUNCT,conj
等,PART,etc
。,PUNCT,dobj
" 
 
 ",SPACE,dobj
LOGIC,PUNCT,punct
N,PUNCT,punct
.,PUNCT,dobj
V,PUNCT,punct
.,NOUN,dobj
ME,PUNCT,dobj
MORY,PUNCT,dobj
DRAM,PUNCT,dobj
SRAM,PUNCT,dobj
M,PUNCT,dobj
I,PUNCT,dobj
CROCOM,PUNCT,dobj
P,PUNCT,dobj
ON,PUNCT,dobj
E,PUNCT,dobj
N,PUNCT,dobj
T,PUNCT,dobj
"
",SPACE,dobj
DIP,PUNCT,dobj
37%,NUM,dobj
36%,NUM,dep
0,NUM,dep
%,NUM,dep
55,NUM,dep
.,NUM,dep
8%,NUM,dep
13%,NUM,dep
"
",SPACE,dobj
SO,PUNCT,dobj
52%,NUM,dobj
61,NUM,dep
.,NUM,dep
3%,NUM,dep
96,NUM,dep
.,NUM,dep
5%,NUM,dep
33.3%,NUM,dep
24,NUM,dep
%,PUNCT,punct
"
",SPACE,dobj
LCC,PUNCT,dobj
6%,NUM,dobj
21,NUM,ROOT
.,NUM,dep
8%,NUM,dep
3.5,NUM,ROOT
%,NUM,dep
7.,NUM,dep
1%,NUM,dep
20%,NUM,ROOT
"
",SPACE,ROOT
PGA,PUNCT,punct
0,NUM,dep
.,NUM,ROOT
16%,NUM,ROOT
0,NUM,dep
%,NUM,dep
0,NUM,dep
%,NUM,dep
0,NUM,dep
%,NUM,dep
3%,NUM,ROOT
"
",SPACE,ROOT
QF,PUNCT,ROOT
P,PUNCT,ROOT
5%,NUM,dep
0,NUM,dep
%,NUM,punct
0,NUM,ROOT
%,NUM,dep
3,NUM,dep
.,NUM,dep
6%,NUM,dep
40%,NUM,dep
"
",SPACE,ROOT
BGA,PUNCT,ROOT
0,NUM,dep
.,NUM,dep
14%,NUM,dep
0,NUM,dep
%,NUM,dep
0,NUM,dep
%,NUM,dep
0,NUM,dep
.,NUM,dep
3%,NUM,dep
0,NUM,dep
.,NUM,dep
37%,NUM,dep
"
",SPACE,punct
總計,VERB,dep
100%,NUM,dep
100%,NUM,dep
100%,NUM,dep
100%,NUM,dep
100%,NUM,dep
"
 
 
",SPACE,punct
八,NUM,dep
、,PUNCT,punct
半,NOUN,compound:nn
導體,NOUN,compound:nn
測試,NOUN,compound:nn
製程,NOUN,compound:nn
"
 
",SPACE,compound:nn
測試,NOUN,compound:nn
製程,NOUN,nsubj
乃是,VERB,dep
於,ADP,case
IC,PUNCT,compound:nn
封裝,NOUN,nmod:prep
後,PART,case
測試,VERB,conj
封裝,VERB,acl
完成,VERB,advmod:rcomp
的,PART,mark
產品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
功能,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
保證,VERB,conj
出廠,VERB,acl
的,PART,mark
IC,PUNCT,dep
，,PUNCT,punct
在,ADP,case
功能,NOUN,nmod
上,PART,case
的,PART,case
完整性,NOUN,dobj
，,PUNCT,punct
並對,ADP,case
已,ADV,advmod
測試,VERB,acl
的,PART,mark
產品,NOUN,nmod:prep
，,PUNCT,punct
依,ADP,case
其,PRON,compound:nn
電性,NOUN,compound:nn
功能,NOUN,nmod:prep
作,VERB,conj
分類,NOUN,dobj
（,PUNCT,punct
即,ADV,advmod
分,VERB,parataxis:prnmod
Bin,PUNCT,punct
）,PUNCT,punct
，,PUNCT,punct
作為,VERB,conj
IC,PUNCT,compound:nn
不同,ADJ,amod
等,NOUN,compound:nn
級產品,NOUN,nmod:assmod
的,PART,case
評價,NOUN,compound:nn
依據,NOUN,dobj
；,PUNCT,punct
最後,ADV,advmod
並對,ADP,case
產品,NOUN,nmod:prep
作,VERB,conj
外觀,NOUN,compound:nn
檢驗,NOUN,dobj
（,PUNCT,punct
Inspect,PUNCT,parataxis:prnmod
）,PUNCT,punct
作業,NOUN,parataxis:prnmod
。,PUNCT,ROOT
" 
 
",SPACE,punct
電性,NOUN,compound:nn
功能,NOUN,compound:nn
測試,NOUN,nsubj
乃,ADV,cop
針對,ADP,case
產品,NOUN,nmod:assmod
的,PART,case
各,DET,dep
種電性,NOUN,nmod:prep
參數,PUNCT,punct
進行,VERB,ROOT
測試,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
確定,VERB,conj
產品,NOUN,nsubj
能,VERB,aux:modal
正常,ADV,advmod
運作,VERB,ccomp
，,PUNCT,punct
用於,VERB,acl
測試,NOUN,nmod:prep
的,PART,mark
機台,NOUN,nsubj
將根,ADP,advmod
據產品,NOUN,case
不同,ADJ,amod
的,PART,case
測試,NOUN,compound:nn
項目,NOUN,nmod:prep
而,PART,aux:prtmod
載入,VERB,conj
不同,ADJ,amod
的,PART,case
測試,NOUN,compound:nn
程式,NOUN,dobj
；,PUNCT,punct
而,ADV,advmod
外觀,NOUN,compound:nn
檢驗,NOUN,nmod:assmod
的,PART,case
項目,NOUN,nsubj
繁多,VERB,conj
，,PUNCT,punct
且,CCONJ,advmod
視,VERB,conj
不同,VERB,amod
的,PART,case
封裝型,NOUN,compound:nn
態,NOUN,dobj
而,PART,aux:prtmod
有所,VERB,conj
不同,NOUN,dobj
，,PUNCT,punct
包含,VERB,conj
了,PUNCT,compound:nn
引腳,NOUN,nmod:assmod
的,PART,case
各,DET,dep
項,NUM,mark:clf
性質,NOUN,conj
、,PUNCT,punct
印字,NOUN,dep
（,PUNCT,punct
mark,NOUN,parataxis:prnmod
）,PUNCT,punct
的,PART,case
清晰度,NOUN,conj
及,CCONJ,cc
膠體,NOUN,nsubj
（,PUNCT,punct
mold,NOUN,parataxis:prnmod
）,PUNCT,punct
是否,ADV,advmod
損傷,VERB,acl
等,PART,dep
項目,NOUN,dobj
。,PUNCT,punct
而,ADV,advmod
隨,ADP,case
表面,NOUN,compound:nn
黏著,NOUN,compound:nn
技術,NOUN,nmod:assmod
的,PART,case
發展,NOUN,nmod:prep
，,PUNCT,punct
為確,VERB,dep
保封,NOUN,compound:nn
裝成品,NOUN,dep
與基版間,NOUN,nmod
的,PART,case
準確,ADJ,amod
定位,NOUN,conj
及,CCONJ,cc
完整,ADJ,amod
密合,NOUN,dobj
，,PUNCT,punct
封裝,NOUN,compound:nn
成品,NOUN,nsubj
接腳,VERB,acl
的,PART,mark
諸多,NUM,nummod
項,NUM,mark:clf
性質,NOUN,nmod:assmod
的,PART,case
檢驗,NOUN,nsubj
尤其,ADV,advmod
重要,VERB,ROOT
。,PUNCT,ROOT
"
 
",SPACE,punct
下圖,NOUN,nsubj
為半,NOUN,compound:nn
導體,NOUN,compound:nn
產品,NOUN,compound:nn
測試,NOUN,nmod:assmod
的,PART,case
流程,NOUN,compound:nn
圖,NOUN,ROOT
，,PUNCT,punct
其,PRON,compound:nn
流程,NOUN,nsubj
包括,VERB,conj
下面,NOUN,compound:nn
幾道,NUM,dep
作業,NOUN,dobj
：,PUNCT,punct
"
  
 
",SPACE,punct
（,PUNCT,punct
一,NUM,dep
）,PUNCT,punct
上,VERB,dep
線備,VERB,dep
料,PUNCT,punct
" 
 
",SPACE,punct
上線,NOUN,dep
備料,VERB,acl
的,PART,mark
用意,NOUN,nsubj
是,VERB,cop
將預備,VERB,acl
要,VERB,xcomp
上線,VERB,compound:vc
測試,VERB,ccomp
的,PART,mark
待測品,NOUN,dep
，,PUNCT,punct
從上,NOUN,compound:nn
游廠商,NOUN,nsubj
送來,VERB,acl
的,PART,mark
包箱,NOUN,advmod:loc
內,PART,case
拆封,VERB,case
，,PUNCT,punct
並將,ADV,case
一,NUM,advmod:dvp
顆顆,NUM,mark:clf
的,PART,case
放在,VERB,case
一,NUM,dep
個,NUM,mark:clf
標,ADJ,amod
準容器,NOUN,nmod:prep
（,PUNCT,punct
幾,NUM,dep
十,NUM,nsubj
顆,NUM,mark:clf
放,VERB,dep
一,NUM,nmod:range
盤,NUM,mark:clf
，,PUNCT,punct
每,DET,dep
一,NUM,dep
盤,NUM,mark:clf
可以,VERB,aux:modal
放,VERB,conj
的,PART,mark
數量,PUNCT,conj
及其,CCONJ,cc
容器,NOUN,compound:nn
規格,NOUN,dobj
，,PUNCT,punct
依待,VERB,case
測品,NOUN,nmod:assmod
的,PART,case
外形,NOUN,dep
而,PART,aux:prtmod
有,VERB,dep
不同,VERB,ROOT
）,PUNCT,punct
內,PART,ROOT
，,PUNCT,ROOT
以,ADP,case
利,PUNCT,nmod:prep
在,ADP,case
上測,NOUN,compound:nn
試機台,NOUN,nmod:prep
（,PUNCT,punct
Tester,PUNCT,parataxis:prnmod
）,PUNCT,punct
時,PART,case
，,PUNCT,punct
待,VERB,ROOT
測品,NOUN,nsubj
在,ADP,case
分類,NOUN,compound:nn
機,NOUN,nmod:prep
（,PUNCT,punct
Handler,PUNCT,parataxis:prnmod
）,PUNCT,punct
內,PART,case
可以,VERB,aux:modal
將待,ADJ,amod
測品,NOUN,dep
定位,VERB,ccomp
，,PUNCT,punct
而,ADV,advmod
使,VERB,conj
其內,PART,nmod
的,PART,case
自動化,ADJ,amod
機械,NOUN,compound:nn
機構,NOUN,dobj
可以,VERB,aux:modal
自動,VERB,advmod:dvp
的,PART,mark
上下料,VERB,ccomp
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
二,NUM,dep
）,PUNCT,punct
測試,NOUN,compound:nn
機台,NOUN,nsubj
測試,VERB,ROOT
（,PUNCT,punct
FT1,PUNCT,conj
、,PUNCT,punct
FT2,PUNCT,conj
、,PUNCT,punct
FT3,PUNCT,dep
）,PUNCT,punct
" 
   
",SPACE,punct
待,ADJ,amod
測品,NOUN,nsubj
在,ADP,case
入庫,VERB,nmod:prep
後,PART,case
，,PUNCT,punct
經過,ADP,case
入庫,NOUN,compound:nn
檢驗,NOUN,dep
及,CCONJ,cc
上線,VERB,compound:vc
備料,VERB,conj
後,PART,case
，,PUNCT,punct
再,ADV,advmod
來,PUNCT,dep
就是,ADV,advmod
上測,NOUN,ROOT
試機台,NOUN,dobj
去,VERB,xcomp
測試,VERB,conj
；,PUNCT,punct
如,ADP,case
前述,VERB,nmod:prep
，,PUNCT,punct
測試,NOUN,compound:nn
機台,NOUN,nsubj
依測,ADP,case
試產品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
功能,NOUN,compound:nn
種類,NOUN,nmod:prep
可以,VERB,aux:modal
分為,VERB,conj
邏輯,NOUN,compound:nn
I,PUNCT,punct
C測試機,NOUN,conj
、,PUNCT,punct
記憶,NOUN,dep
體,NOUN,compound:nn
IC,PUNCT,compound:nn
測試,NOUN,dep
機及,NOUN,dep
混合式,ADJ,amod
IC,PUNCT,punct
（,PUNCT,punct
即,ADV,advmod
同時,ADV,advmod
包含,VERB,conj
邏輯,NOUN,dep
線路,NOUN,conj
及,CCONJ,punct
類比,NOUN,compound:nn
線路,NOUN,dobj
）,PUNCT,punct
測,NOUN,dobj
試機,NOUN,dobj
三,NUM,nmod:range
種,NUM,mark:clf
，,PUNCT,ROOT
測試機,NOUN,nmod:assmod
的,PART,case
主要,ADJ,amod
功能,NOUN,nsubj
在,VERB,ROOT
於發,VERB,ccomp
出待,VERB,ccomp
測品,NOUN,nsubj
所需,VERB,acl
的,PART,mark
電性,NOUN,compound:nn
訊號,NOUN,dobj
，,PUNCT,punct
並,CCONJ,cc
接受,VERB,conj
待,ADJ,amod
測品,NOUN,nsubj
因此,DET,det
訊號,NOUN,parataxis:prnmod
後,PART,case
所,PART,aux:prtmod
回應,VERB,acl
的,PART,mark
