Segmented Element,POS,Dependecies
用,VERB,conj
來作,VERB,ccomp
沈積,NOUN,conj
暨,CCONJ,cc
離子,NOUN,compound:nn
植入,NOUN,dobj
，,PUNCT,punct
也,ADV,advmod
就是,ADV,dep
在,ADP,case
Wafer,PUNCT,nmod:prep
上,PART,case
覆蓋,VERB,conj
一,NUM,nummod
層,NUM,mark:clf
薄薄,VERB,amod
的,PART,case
薄膜,NOUN,dobj
，,PUNCT,punct
所以,ADV,advmod
又,ADV,advmod
稱,VERB,conj
之,PRON,ccomp
為,VERB,cop
「,PUNCT,punct
薄,ADJ,amod
膜區,NOUN,ccomp
」,PUNCT,punct
。,PUNCT,ROOT
在,ADP,case
真,NOUN,nmod:prep
空區,NOUN,nmod:prep
中,PART,case
有,VERB,ROOT
一,NUM,nsubj
站,NUM,mark:clf
稱,VERB,ccomp
為晶,NOUN,punct
圓允,NOUN,compound:nn
收區,NOUN,dobj
，,PUNCT,punct
可,VERB,aux:modal
接受,VERB,conj
晶片,NOUN,nmod:assmod
的,PART,case
測試,NOUN,dobj
，,PUNCT,punct
針對,ADP,case
我,PRON,compound:nn
們,PRON,nsubj
所,PART,aux:prtmod
製造,VERB,acl
的,PART,mark
晶片,NOUN,nmod:prep
，,PUNCT,punct
其,PRON,nmod:poss
過程,NOUN,nsubj
是否,ADV,advmod
有,VERB,dep
缺陷,NOUN,dobj
，,PUNCT,punct
電性,NOUN,nmod:assmod
的,PART,case
流通,NOUN,advmod:loc
上,PART,case
是否,VERB,advmod
有,VERB,conj
問題,NOUN,dobj
，,PUNCT,punct
由,ADP,case
工程,NOUN,nmod:prep
師根,NOUN,nsubj
據,ADP,case
其,PRON,compound:nn
經驗,NOUN,conj
與,CCONJ,case
電子,NOUN,dep
學上,NOUN,case
知識,NOUN,nmod:prep
做,VERB,conj
一,NUM,dep
全程,NOUN,amod
的,PART,case
檢測,NOUN,dobj
，,PUNCT,punct
由,ADP,case
某,DET,det
一,NUM,dep
電,NOUN,compound:nn
性量,NOUN,compound:nn
測值,NOUN,nmod:assmod
的,PART,case
變異,NOUN,nmod:prep
判斷,VERB,conj
某,DET,det
一道,NUM,dep
相關,ADJ,amod
製程,NOUN,nsubj
是否,VERB,xcomp
發生,VERB,ccomp
任何,DET,det
異常,NOUN,dobj
。,PUNCT,punct
此,DET,det
檢測,NOUN,nsubj
不同,VERB,ROOT
於測,VERB,punct
試區,NOUN,dobj
（,PUNCT,punct
Wafer,PUNCT,parataxis:prnmod
Probe,PUNCT,parataxis:prnmod
）,PUNCT,punct
的,PART,case
檢測,NOUN,dobj
，,PUNCT,punct
前者,NOUN,nsubj
是,VERB,cop
細部,NOUN,nmod:assmod
的,PART,case
電子,NOUN,compound:nn
特性,NOUN,compound:nn
測試,NOUN,conj
與物,NOUN,cc
理特性,NOUN,compound:nn
測試,NOUN,conj
，,PUNCT,punct
後者,NOUN,nsubj
所,PART,aux:prtmod
做,VERB,acl
的,PART,mark
測試,NOUN,nsubj
是,VERB,cop
針對,ADP,case
產品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
功能,NOUN,nmod:prep
作,VERB,conj
檢測,NOUN,dobj
。,PUNCT,punct
"




",SPACE,ROOT
《,PUNCT,punct
晶柱,NOUN,compound:nn
成長,NOUN,compound:nn
製程,NOUN,compound:nn
》,PUNCT,punct
"

　　",SPACE,punct
矽,NOUN,compound:nn
晶柱,NOUN,nmod:assmod
的,PART,case
長成,NOUN,nsubj
，,PUNCT,punct
首先,ADV,advmod
需要,VERB,xcomp
將,X,aux:ba
純度,NOUN,nsubj
相當,ADV,advmod
高,VERB,amod
的,PART,mark
矽礦,NOUN,dep
放入,VERB,ROOT
熔爐,NOUN,advmod:loc
中,PART,case
，,PUNCT,punct
並,ADV,advmod
加入,VERB,conj
預先,ADV,advmod
設定,VERB,acl
好的,PART,mark
金屬,NOUN,compound:nn
物質,NOUN,dobj
，,PUNCT,punct
使,VERB,conj
產生,VERB,acl
出來,VERB,advmod:rcomp
的,PART,mark
矽晶,NOUN,compound:nn
柱擁,VERB,dobj
有,VERB,ccomp
要求,VERB,acl
的,PART,mark
電性,NOUN,compound:nn
特質,NOUN,dobj
，,PUNCT,punct
接著,ADV,advmod
需要,VERB,xcomp
將,X,aux:ba
所有,DET,det
物質,NOUN,dep
融化,VERB,advcl:loc
後,PART,case
再,ADV,advmod
長成,VERB,conj
單晶,ADJ,amod
的,PART,case
矽,NOUN,compound:nn
晶柱,NOUN,dobj
，,PUNCT,punct
以下,ADV,advmod
將對,ADP,case
所有,DET,det
晶柱,NOUN,compound:nn
長成,NOUN,compound:nn
製程,NOUN,nmod:prep
做,VERB,conj
介紹,NOUN,dobj
。,PUNCT,punct
長晶,NOUN,compound:nn
主要,ADJ,amod
程序,NOUN,dep
︰,PUNCT,punct
"


",SPACE,ROOT
融化,NOUN,nmod:assmod
（,PUNCT,punct
Melt,PUNCT,parataxis:prnmod
Down,PUNCT,punct
）,PUNCT,punct
"

",SPACE,acl
此,DET,det
過程,NOUN,nsubj
是,VERB,cop
將置,VERB,aux:ba
放於,VERB,acl
石英坩,NOUN,compound:nn
鍋內,NOUN,dep
的,PART,mark
塊狀,ADJ,amod
復晶,NOUN,compound:nn
矽加,VERB,dep
熱制,VERB,conj
高於,VERB,conj
攝氏,NOUN,dep
1420,NUM,nmod:range
度,NUM,mark:clf
的,PART,case
融化,NOUN,compound:nn
溫度,NOUN,advmod:loc
之上,PART,case
，,PUNCT,punct
此,DET,det
階段,NOUN,advmod:loc
中,PART,case
最,ADV,advmod
重要,VERB,amod
的,PART,mark
參數,NOUN,nsubj
為,VERB,cop
坩鍋,NOUN,nmod:assmod
的,PART,case
位置,NOUN,conj
與,CCONJ,cc
熱量,NOUN,nmod:assmod
的,PART,case
供應,NOUN,conj
，,PUNCT,punct
若,SCONJ,advmod
使用,VERB,dep
較,ADV,advmod
大,VERB,amod
的,PART,mark
功率,NOUN,dobj
來融化,VERB,conj
復,ADJ,amod
晶矽,NOUN,dobj
，,PUNCT,punct
石英,NOUN,compound:nn
坩鍋,NOUN,nmod:assmod
的,PART,case
壽命會,NOUN,nsubj
降低,VERB,conj
，,PUNCT,punct
反之,ADV,advmod
功率,NOUN,nsubj
太,ADV,advmod
低,VERB,dep
則融化,VERB,acl
的,PART,mark
過程,NOUN,nsubj
費時,VERB,conj
太,ADV,advmod
久,VERB,conj
，,PUNCT,punct
影響,VERB,conj
整體,NOUN,nmod:assmod
的,PART,case
產能,NOUN,dobj
。,PUNCT,punct
頸部,NOUN,compound:nn
成長,NOUN,ROOT
（,PUNCT,punct
Neck,PUNCT,parataxis:prnmod
Growth,PUNCT,punct
）,PUNCT,advmod:rcomp
"

",SPACE,punct
當矽,NOUN,compound:nn
融漿,NOUN,nmod:assmod
的,PART,case
溫度,NOUN,nsubj
穩定,VERB,advcl:loc
之後,PART,case
，,PUNCT,punct
將<,PUNCT,punct
1.,NUM,dep
0,NUM,dep
.,NUM,dep
0>,NUM,compound:nn
方向,NOUN,nmod:assmod
的,PART,case
晶種,NOUN,dep
漸漸,ADV,advmod
注入,VERB,ROOT
液中,NOUN,dobj
，,PUNCT,punct
接著,ADV,advmod
將晶,NOUN,dep
種往,NOUN,dep
上,ADV,advmod
拉升,VERB,conj
，,PUNCT,punct
並使,ADV,punct
直徑縮,NOUN,dobj
小,VERB,ccomp
到,VERB,advmod:rcomp
一定,ADJ,dep
（,PUNCT,punct
約,ADV,advmod
6,NUM,dep
mm,NUM,dep
）,PUNCT,punct
，,PUNCT,punct
維持,VERB,conj
此,DET,det
直徑,NOUN,dobj
並拉長,VERB,conj
10-20,NUM,nmod:range
cm,NUM,mark:clf
，,PUNCT,punct
以,PART,aux:prtmod
消除,VERB,conj
晶種內,NOUN,nmod
的,PART,case
排差,NOUN,dobj
（,PUNCT,punct
dislocation,NOUN,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
此,DET,dep
種,NUM,mark:clf
零,NUM,dep
排,NOUN,dep
差,NOUN,nsubj
（,PUNCT,punct
dislocation,ADJ,dep
-,PUNCT,punct
free,VERB,dep
）,PUNCT,punct
的,PART,case
控制,NOUN,nsubj
主要,ADV,advmod
為將,VERB,cop
排差,NOUN,dep
局限,VERB,conj
在,ADP,case
頸部,NOUN,nmod:assmod
的,PART,case
成長,NOUN,nmod:prep
。,PUNCT,punct
晶冠,NOUN,compound:nn
成長,NOUN,nsubj:xsubj
（,PUNCT,punct
Crown,PUNCT,parataxis:prnmod
Growth,PUNCT,punct
）,PUNCT,punct
"

",SPACE,punct
長完,VERB,advcl:loc
頸部,NOUN,dobj
後,PART,case
，,PUNCT,punct
慢慢,ADV,advmod:dvp
地,PART,mark
降低,VERB,ROOT
拉速與,NOUN,conj
溫度,NOUN,dobj
，,PUNCT,punct
使,VERB,conj
頸部,NOUN,nmod:assmod
的,PART,case
直徑,NOUN,dobj
逐漸,ADV,advmod
增加,VERB,ccomp
到,VERB,advmod:rcomp
所需,VERB,acl
的,PART,mark
大小,NOUN,dobj
。,PUNCT,punct
晶體,NOUN,compound:nn
成長,NOUN,ROOT
（,PUNCT,punct
Body,PUNCT,parataxis:prnmod
Growth,PUNCT,punct
）,PUNCT,punct
"

",SPACE,punct
利用,VERB,parataxis:prnmod
拉速與,NOUN,nmod
溫度,NOUN,nsubj
變化,VERB,acl
的,PART,mark
調整,NOUN,dobj
來遲,ADV,advmod
維持,VERB,conj
固定,ADJ,amod
的,PART,mark
晶棒,NOUN,compound:nn
直徑,NOUN,dobj
，,PUNCT,punct
所以,ADV,advmod
坩鍋,NOUN,nsubj
必須,VERB,aux:modal
不,ADV,advmod
斷,VERB,advmod:dvp
的,PART,mark
上升,VERB,conj
來,PART,aux:prtmod
維持,VERB,conj
固定,ADJ,amod
的,PART,case
液面,NOUN,compound:nn
高度,NOUN,dobj
，,PUNCT,punct
於是,ADV,advmod
由,ADP,case
坩鍋,NOUN,nmod:prep
傳到,VERB,acl
晶棒,NOUN,conj
及,CCONJ,cc
液面,NOUN,dobj
的,PART,mark
輻射,NOUN,compound:nn
熱會,NOUN,nsubj
逐漸,ADV,advmod
增加,VERB,conj
，,PUNCT,punct
此,DET,det
輻射,NOUN,compound:nn
熱源,NOUN,nsubj
將致,VERB,conj
使,VERB,ccomp
固業,ADJ,amod
介面,NOUN,nmod:assmod
的,PART,case
溫度,NOUN,compound:nn
梯度,NOUN,dobj
逐漸,ADV,advmod
變小,VERB,ccomp
，,PUNCT,punct
所以,ADV,advmod
在,ADP,case
晶棒,NOUN,compound:nn
成長,NOUN,compound:nn
階段,NOUN,nmod
的,PART,case
拉速,NOUN,nsubj
必須,VERB,aux:modal
逐漸,ADV,advmod:dvp
地,PART,mark
降低,VERB,conj
，,PUNCT,punct
以,PART,aux:prtmod
避免,VERB,conj
晶棒,NOUN,nsubj
扭曲,VERB,acl
的,PART,mark
現象,NOUN,nsubj
產生,VERB,ccomp
。,PUNCT,punct
尾部,NOUN,nsubj
成長,VERB,ROOT
（,PUNCT,punct
Tail,PUNCT,dep
Growth,PUNCT,punct
）,PUNCT,ROOT
"

",SPACE,ROOT
當晶,NOUN,nsubj
體成,VERB,nmod:prep
長到,VERB,advmod:rcomp
固定,VERB,amod
（,PUNCT,punct
需要,VERB,dep
）,PUNCT,punct
的,PART,mark
長度,NOUN,dobj
後,PART,case
，,PUNCT,punct
晶棒,NOUN,nmod:assmod
的,PART,case
直徑,NOUN,nsubj
必須,VERB,aux:modal
逐漸,ADV,advmod:dvp
地,PART,mark
縮小,VERB,ROOT
，,PUNCT,punct
直到,VERB,conj
與液面,NOUN,punct
分開,VERB,case
，,PUNCT,punct
此,PRON,nsubj
乃,VERB,cop
避免,VERB,conj
因,ADP,case
熱應力,NOUN,nmod:prep
造成,VERB,ccomp
排差,NOUN,conj
與滑,NOUN,cc
移面,NOUN,compound:nn
現象,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,punct
《,PUNCT,punct
晶柱,NOUN,compound:nn
切片,NOUN,dep
後,PART,case
處理,NOUN,nmod:topic
》,PUNCT,punct
"

　　",SPACE,punct
矽晶,NOUN,compound:nn
柱長,VERB,advcl:loc
成後,VERB,case
，,PUNCT,punct
整個,DET,det
晶圓,NOUN,nmod:assmod
的,PART,case
製作,NOUN,nsubj
才,ADV,advmod
到,VERB,ROOT
了,PART,aux:asp
一半,NUM,dep
，,PUNCT,punct
接下,VERB,xcomp
必須,VERB,aux:modal
將,X,aux:ba
晶柱,NOUN,dep
做,VERB,conj
裁切,NOUN,conj
與,CCONJ,cc
檢測,NOUN,dobj
，,PUNCT,punct
裁切,VERB,acl
掉,VERB,advmod:rcomp
頭尾,NOUN,dobj
的,PART,mark
晶棒,NOUN,nsubj
將會,VERB,advmod
進行,VERB,conj
外徑,NOUN,compound:nn
研磨,NOUN,conj
、,PUNCT,punct
切片,NOUN,compound:nn
等,PART,etc
一,NUM,dep
連串,ADJ,amod
的,PART,case
處理,NOUN,dobj
，,PUNCT,punct
最後,ADV,advmod
才能,VERB,advmod
成為,VERB,conj
一片片,NUM,dep
價值,NOUN,nsubj
非凡,VERB,amod
的,PART,mark
晶圓,NOUN,dobj
，,PUNCT,punct
以下,ADV,advmod
將對,ADP,case
晶柱,NOUN,nmod:assmod
的,PART,case
後,ADJ,amod
處理,NOUN,compound:nn
製程,NOUN,nmod:prep
做,VERB,conj
介紹,NOUN,dobj
。,PUNCT,punct
切片,NOUN,nsubj
（,PUNCT,punct
Slicing,PUNCT,parataxis:prnmod
）,PUNCT,punct
"


　　",SPACE,punct
長久,ADV,advmod:loc
以,PART,case
來經,ADP,dep
援切片,NOUN,dobj
都,ADV,advmod
是,VERB,conj
採用,VERB,ROOT
內徑鋸,NOUN,dobj
，,PUNCT,punct
其,PRON,compound:nn
鋸片,NOUN,nsubj
是,VERB,cop
一,NUM,nummod
環,NUM,mark:clf
狀薄,ADJ,amod
葉片,NOUN,conj
，,PUNCT,punct
內,NOUN,compound:nn
徑邊,NOUN,compound:nn
緣鑲,VERB,dep
有,VERB,conj
鑽石,NOUN,compound:nn
顆粒,NOUN,dobj
，,PUNCT,punct
晶棒,NOUN,nsubj
在,ADP,case
切片,NOUN,nmod:prep
前,PART,case
預先,ADV,advmod
黏貼,VERB,conj
一,NUM,dep
石,NOUN,compound:nn
墨板,NOUN,dobj
，,PUNCT,punct
不,CCONJ,advmod
僅,CCONJ,cc
有利於,VERB,conj
切片,NOUN,nmod:assmod
的,PART,case
夾持,NOUN,dobj
，,PUNCT,punct
更,ADV,advmod
可以,VERB,aux:modal
避免,VERB,conj
在,ADP,case
最後,ADV,advmod
切斷,VERB,acl
階段,NOUN,nmod:prep
時,PART,case
鋸片,NOUN,nsubj
離開,VERB,dep
晶棒,NOUN,dobj
所,PART,aux:prtmod
造,VERB,acl
的,PART,mark
破裂,NOUN,dobj
。,PUNCT,punct
切片,NOUN,compound:nn
晶圓,NOUN,nmod:assmod
的,PART,case
厚度,NOUN,conj
、,PUNCT,punct
弓形度,NOUN,conj
（,PUNCT,punct
bow,NOUN,parataxis:prnmod
）,PUNCT,punct
及,CCONJ,cc
撓曲度,NOUN,compound:nn
（,PUNCT,punct
warp,PROPN,parataxis:prnmod
）,PUNCT,punct
等,PART,dep
特性,NOUN,nsubj
為,VERB,cop
製程,NOUN,compound:nn
管制,NOUN,compound:nn
要,NOUN,ROOT
點,NOUN,ROOT
。,PUNCT,punct
影響,VERB,acl
晶圓,NOUN,compound:nn
質量,NOUN,dobj
的,PART,mark
因素,NOUN,nmod:topic
除了,ADP,case
切割,NOUN,compound:nn
機台,NOUN,compound:nn
本身,PRON,nmod:assmod
的,PART,case
穩定度,NOUN,conj
與設,NOUN,cc
計外,NOUN,nmod:prep
，,PUNCT,punct
鋸片,NOUN,nmod:assmod
的,PART,case
張力,NOUN,compound:nn
狀況,NOUN,conj
及,CCONJ,cc
鑽石銳,NOUN,compound:nn
利度,NOUN,nmod:assmod
的,PART,case
保持,NOUN,nsubj
都,ADV,advmod
有,VERB,ROOT
很,ADV,advmod
大,VERB,amod
的,PART,mark
影響,NOUN,dobj
。,PUNCT,punct
圓邊,NOUN,dep
（,PUNCT,punct
Edge,PUNCT,parataxis:prnmod
Polishing,PUNCT,punct
）,PUNCT,punct
"

　　",SPACE,punct
剛切,ADV,acl
好的,PART,mark
晶圓,NOUN,nmod:topic
，,PUNCT,punct
其,PRON,compound:nn
邊緣,NOUN,nsubj
垂直,VERB,ROOT
於,VERB,conj
切割,NOUN,compound:nn
平面,NOUN,dobj
為,VERB,cop
銳利,VERB,amod
的,PART,mark
直角,NOUN,conj
，,PUNCT,punct
由,ADP,case
於矽,ADP,compound:nn
單晶,NOUN,compound:nn
硬脆,VERB,amod
的,PART,mark
材料,NOUN,compound:nn
特性,NOUN,nmod:prep
，,PUNCT,punct
此,DET,det
角,NOUN,nsubj
極易,ADV,advmod
崩裂,VERB,conj
，,PUNCT,punct
不但,ADV,advmod
影響,VERB,conj
晶圓,NOUN,compound:nn
強度,NOUN,dobj
，,PUNCT,punct
更,ADV,advmod
為,VERB,cop
製程,NOUN,dep
中,PART,case
污染,VERB,acl
微粒,NOUN,nmod:assmod
的,PART,case
來源,NOUN,conj
，,PUNCT,punct
且,CCONJ,cc
在,ADP,case
後續,ADJ,amod
的,PART,case
半導,NOUN,compound:nn
體製,NOUN,compound:nn
成,NOUN,nmod:prep
中,PART,case
，,PUNCT,punct
未,ADV,advmod
經,VERB,acl
處理,NOUN,dobj
的,PART,mark
晶圓,NOUN,compound:nn
邊緣,NOUN,nsubj
也,ADV,advmod
為影,VERB,conj
響光組,NOUN,dep
與磊,CCONJ,compound:nn
晶層,NOUN,nmod:assmod
之,PART,case
厚度,NOUN,dobj
，,PUNCT,punct
固須,VERB,advmod
以,ADP,case
計算,NOUN,compound:nn
機數,NOUN,compound:nn
值化,NOUN,compound:nn
機台,NOUN,nmod:prep
自動,ADV,advmod
修整,VERB,conj
切片,NOUN,compound:nn
晶圓,NOUN,nmod:assmod
的,PART,case
邊緣,NOUN,compound:nn
形狀,NOUN,conj
與,CCONJ,cc
外徑,NOUN,compound:nn
尺寸,NOUN,dobj
。,PUNCT,punct
研磨,NOUN,nmod:topic
（,PUNCT,punct
Lapping,PUNCT,parataxis:prnmod
）,PUNCT,punct
"

　　",SPACE,punct
研磨,NOUN,nmod:assmod
的,PART,case
目的,NOUN,nsubj
在,VERB,ROOT
於除,VERB,ccomp
去,VERB,ccomp
切割,NOUN,conj
或,CCONJ,cc
輪磨,NOUN,nsubj
所,PART,aux:prtmod
造成,VERB,acl
的,PART,mark
鋸痕,NOUN,conj
或,CCONJ,cc
表面,NOUN,compound:nn
破,NOUN,compound:nn
壞層,NOUN,dobj
，,PUNCT,punct
同時,ADV,advmod
使,VERB,conj
晶圓,NOUN,compound:nn
表面,NOUN,dobj
達到,VERB,ccomp
可,VERB,aux:modal
進行,VERB,acl
拋光,NOUN,compound:nn
處理,NOUN,dobj
的,PART,mark
平坦度,NOUN,dobj
。,PUNCT,punct
"

",SPACE,ROOT
蝕刻,NOUN,dep
（,PUNCT,punct
Etching,PUNCT,parataxis:prnmod
）,PUNCT,punct
"

　　",SPACE,punct
晶圓,NOUN,nmod:topic
經,ADP,case
前述,ADJ,amod
加工,NOUN,compound:nn
製程,NOUN,nmod:prep
後,PART,case
，,PUNCT,punct
表面,NOUN,nsubj
因,ADP,case
加工,NOUN,compound:nn
應力,NOUN,nmod:prep
而,PART,aux:prtmod
形成,VERB,ROOT
一,NUM,nummod
層,NUM,mark:clf
損傷層,NOUN,dobj
（,PUNCT,punct
damaged,ADJ,amod
layer,NOUN,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
在,ADP,case
拋光,VERB,nmod:prep
之前,PART,case
必須,VERB,aux:modal
以,ADP,case
化學,NOUN,compound:nn
蝕刻,NOUN,nmod:assmod
的,PART,dep
方式,NOUN,nmod:prep
予以,VERB,conj
去除,NOUN,dobj
，,PUNCT,punct
蝕刻,NOUN,compound:nn
液,NOUN,nsubj
可,VERB,aux:modal
分為,VERB,conj
酸性,NOUN,dep
與鹼性,NOUN,dobj
兩種,NUM,punct
。,PUNCT,punct
去,VERB,ROOT
疵,NOUN,dobj
（,PUNCT,punct
Gettering,PUNCT,parataxis:prnmod
）,PUNCT,punct
"

　　",SPACE,punct
利用,VERB,dep
噴砂,NOUN,compound:nn
法將,NOUN,aux:ba
晶圓,NOUN,nmod
上,PART,case
的,PART,case
瑕疵與,NOUN,compound:nn
缺陷,NOUN,dep
感到,VERB,ROOT
下半層,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
利往,VERB,dep
後,NOUN,nmod:assmod
的,PART,case
IC,PUNCT,compound:nn
製程,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,ROOT
拋光,NOUN,ROOT
（,PUNCT,punct
Polishing,PUNCT,parataxis:prnmod
）,PUNCT,punct
"

　　",SPACE,punct
晶圓,NOUN,nmod:assmod
的,PART,case
拋光,NOUN,nsubj
，,PUNCT,punct
依,ADP,case
製程,NOUN,nmod:prep
可區,VERB,dep
分為,VERB,dep
邊緣,NOUN,compound:nn
拋光與,NOUN,dep
表面,NOUN,compound:nn
拋光,NOUN,dep
兩種,NUM,dep
邊緣,NOUN,compound:nn
拋光,NOUN,dobj
（,PUNCT,punct
Edge,PUNCT,parataxis:prnmod
Polishing,PUNCT,parataxis:prnmod
）,PUNCT,punct
。,PUNCT,punct
·,PUNCT,punct
邊緣,NOUN,compound:nn
拋光,NOUN,nmod:assmod
的,PART,case
主要,ADJ,amod
目的,NOUN,nsubj
在於,VERB,ROOT
降低,VERB,ccomp
微粒,NOUN,nsubj
（,PUNCT,punct
particle,NOUN,parataxis:prnmod
）,PUNCT,punct
附著,VERB,acl
於,ADP,case
晶圓,NOUN,nmod:prep
的,PART,mark
可能性,NOUN,dobj
，,PUNCT,punct
並使,VERB,conj
晶圓,NOUN,dobj
具備,VERB,ccomp
較佳,VERB,amod
的,PART,mark
機械,NOUN,compound:nn
強度,NOUN,dobj
，,PUNCT,punct
但,ADV,advmod
需要,VERB,acl
的,PART,mark
設備昂,NOUN,nsubj
貴且,VERB,conj
技術,NOUN,compound:nn
層面,NOUN,nsubj
較,ADV,advmod
高,VERB,conj
，,PUNCT,punct
除非,SCONJ,advmod
各,PRON,compound:nn
戶,NOUN,nsubj
要求,VERB,dep
，,PUNCT,punct
否則,ADV,advmod
不,ADV,neg
進,VERB,conj
行本,VERB,ROOT
製程,NOUN,dobj
。,PUNCT,ROOT
·,PUNCT,punct
表面,NOUN,compound:nn
拋光,NOUN,dep
（,PUNCT,punct
Surface,PUNCT,amod
Polishing,PUNCT,parataxis:prnmod
）,PUNCT,punct
是,VERB,cop
晶圓,NOUN,compound:nn
加工,NOUN,compound:nn
處理,NOUN,nmod:assmod
的,PART,case
最後,ADJ,amod
一道,NUM,dep
步驟,NOUN,ROOT
，,PUNCT,punct
移除,VERB,acl
晶圓,NOUN,compound:nn
表面,NOUN,compound:nn
厚度,NOUN,nsubj
約,ADV,advmod
10-20,NUM,conj
微米,NUM,mark:clf
，,PUNCT,punct
其,PRON,compound:nn
目的,NOUN,nsubj
在,ADP,case
改善,VERB,conj
前述,ADJ,amod
製程,NOUN,advmod:loc
中遺,PART,case
留下,VERB,acl
的,PART,mark
微缺陷,NOUN,dobj
，,PUNCT,punct
並,ADV,advmod
取得,VERB,conj
局部平,NOUN,compound:nn
坦度,NOUN,nmod:assmod
的,PART,case
極佳化,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
滿足,VERB,conj
IC,PUNCT,compound:nn
製程,NOUN,nmod:assmod
的,PART,case
要求,NOUN,dobj
基本上,ADV,advmod
本,DET,det
製程,NOUN,nsubj
為化,NOUN,cop
學,NOUN,dep
－,PUNCT,punct
機械,NOUN,nmod:assmod
的,PART,case
反應,NOUN,compound:nn
機制,NOUN,punct
，,PUNCT,punct
由,ADP,case
研磨劑,NOUN,nmod
中,PART,case
的,PART,case
NaOH,PUNCT,punct
",",PUNCT,punct
KOH,PUNCT,compound:nn
",",PUNCT,punct
NH4OH腐蝕,ADJ,amod
晶圓,NOUN,nmod:assmod
的,PART,case
最,ADJ,amod
表層,NOUN,nmod:prep
，,PUNCT,punct
由,ADP,case
機械,NOUN,compound:nn
摩擦,NOUN,compound:nn
作用,NOUN,nmod:prep
提供,VERB,conj
腐蝕,ADJ,amod
的,PART,case
動力,NOUN,compound:nn
來源,NOUN,dobj
。,PUNCT,punct
《,PUNCT,punct
晶圓,NOUN,compound:nn
針測,NOUN,compound:nn
製程,NOUN,compound:nn
介紹,NOUN,ROOT
-,PUNCT,punct
1,NUM,dep
》,PUNCT,ROOT
"

　　",SPACE,ROOT
晶圓,NOUN,compound:nn
針測,NOUN,compound:nn
（,PUNCT,punct
Chip,PUNCT,name
Probing,PUNCT,nmod:assmod
；,PUNCT,punct
CP,PUNCT,dep
）,PUNCT,punct
之,PART,case
目的,NOUN,nsubj
在,VERB,ROOT
於針對,ADP,case
晶片,NOUN,nmod:prep
作電性,NOUN,compound:nn
功能,NOUN,nmod
上,PART,case
的,PART,case
測試,NOUN,dobj
（,PUNCT,punct
Test,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
使,VERB,conj
IC,PUNCT,dobj
在,ADP,case
進入,VERB,nmod:prep
構裝,NOUN,dobj
前,PART,case
先行,ADV,advmod
過濾,VERB,ccomp
出電性,NOUN,compound:nn
功能,NOUN,nsubj
不良,VERB,amod
的,PART,mark
晶片,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
避免,VERB,conj
對,ADP,case
不,ADJ,amod
良品,NOUN,nmod:prep
增加,VERB,ccomp
製造,NOUN,compound:nn
成本,NOUN,dobj
。,PUNCT,ROOT
"

　　",SPACE,punct
半導體,NOUN,compound:nn
製程,NOUN,advmod:loc
中,PART,case
，,PUNCT,punct
針測,NOUN,compound:nn
製程,NOUN,nsubj
只要,SCONJ,advmod
換上,VERB,dep
不同,VERB,amod
的,PART,mark
測試,NOUN,compound:nn
配件,NOUN,dobj
，,PUNCT,punct
便,ADV,advmod
可,VERB,aux:modal
與,ADP,case
測試,NOUN,compound:nn
製程,NOUN,nmod:prep
共享,VERB,conj
相同,ADJ,amod
的,PART,mark
測試,NOUN,compound:nn
機台,NOUN,dobj
（,PUNCT,punct
Tester,PUNCT,parataxis:prnmod
）,PUNCT,punct
。,PUNCT,parataxis:prnmod
所以,ADV,advmod
一般,ADJ,amod
測試,NOUN,nsubj
廠為,NOUN,case
提高,VERB,nmod:prep
測試,NOUN,compound:nn
機台,NOUN,nmod:assmod
的,PART,case
使用率,NOUN,dobj
，,PUNCT,punct
除了,ADP,case
提供,VERB,nmod:prep
最,ADJ,amod
終,ADJ,amod
測試,NOUN,nmod:assmod
的,PART,case
服務,NOUN,dobj
亦,ADV,advmod
接受,VERB,ROOT
晶片,NOUN,compound:nn
測試,NOUN,nmod:assmod
的,PART,case
訂單,NOUN,dobj
。,PUNCT,punct
以下,ADV,advmod
將,X,aux:ba
此,DET,det
針測,NOUN,compound:nn
製程,NOUN,dep
作,VERB,ROOT
一,NUM,dep
描述,NOUN,dobj
。,PUNCT,ROOT
"


　　",SPACE,ROOT
上,NOUN,nsubj
圖為,NOUN,cop
晶圓,NOUN,compound:nn
針測,NOUN,nmod:assmod
之,PART,case
流程,NOUN,compound:nn
圖,NOUN,ROOT
，,PUNCT,punct
其,PRON,compound:nn
流程,NOUN,nsubj
包括,VERB,conj
下面,NOUN,compound:nn
幾道,NUM,dep
作業,NOUN,dobj
：,PUNCT,punct
"

",SPACE,ROOT
（,PUNCT,punct
1,NUM,dep
）,PUNCT,punct
晶圓,NOUN,compound:nn
